Time (min),Inter-event Time (log10[min]),Magnitude (M),Instantaneous Injection Rate (log10[m3/min]),Sequential Volume Change (log10[m3]),Sign of Sequential Volume Change (-),Time Since Injection Sign Change (log10[min]),Cumulative Volume (log10[m3]),Cumulative Moment (M),Pressure (log10[MPa]),Instantaneous Pressure Rate (log10[MPa/min]),Sequential Pressure Change (log10[MPa]),Sign of Pressure Change (-),Cumulative Hydraulic Moment (M),Sequential Hydraulic Moment Change (M),Smoothed Causal Seismicity Rate log10[1/min]
52.4311289040797,1.7195892086871,0.505536160610866,-0.690369832574101,1.03876694128717,1,-Inf,1.03876694128717,0.505536160610865,1.74462881616422,-1.65112731176612,1.74462881616422,1,2.88092703609255,2.88092703609255,-1.17195892086871
55.9385655890812,0.544989840041765,0.355794720625692,-0.690369832574101,-0.145379992532336,1,-Inf,1.06629653926044,0.640926669442006,1.74505567409099,-1.54576509389447,-1.2626586979915,1,2.89930090808508,2.09183431098685,-0.226457904872887
56.9409656031818,0.00104106409523261,0.4854788628569,-0.690369832574101,-0.68932876847886,1,-Inf,1.07385398091651,0.774198930701827,1.74524868271626,-1.51038083481357,-1.60705541191331,1,2.90434953321079,1.72948227013808,-0.22656201128241
59.4201226439219,0.394304037766905,0.357240634931238,-0.690369832574101,-0.296065794807196,1,-Inf,1.09199912314436,0.835755003945491,1.74324507021512,-1.18349113562362,-0.591723316963623,-1,2.91642930079556,1.99065410057192,-0.2659924150591
61.9229151242769,0.398424841468798,0.64820948572416,-0.690369832574101,-0.291944991105302,1,-Inf,1.10957918961435,0.957596160992306,1.7434191945438,-1.15504905803827,-1.65359272095569,1,2.92811773723911,1.99300209151091,-0.30583489920598
65.1262438371211,0.505601506521924,0.404542022436156,-0.690369832574101,-0.184768326052176,1,-Inf,1.13108904446218,0.997570922037385,1.74470952857204,-1.48958569988231,-0.78301763951812,1,2.94246093025659,2.06528746669441,-0.356395049858173
67.4004127045824,0.356822709904783,0.615530313029958,-0.690369832574101,-0.333547122669315,1,-Inf,1.14573788117896,1.06614879353493,1.74460809348069,-1.09092255614405,-1.88693727465605,-1,2.95223703865835,1.96634470917036,-0.392077320848651
70.6397658325003,0.510458293841223,0.696879148308444,-0.690369832574101,-0.179911538732881,1,-Inf,1.16578593881434,1.13746730684594,1.74243440480517,-1.4735308164769,-0.557065266050331,-1,2.96555967509883,2.06752198261254,-0.443123150232773
73.0663964497985,0.385003672879883,0.580532849670176,-0.690369832574101,-0.305366159694214,1,-Inf,1.18022021744808,1.17694457128915,1.74132501776816,-0.532987192324323,-0.850821395016943,-1,2.9751317469678,1.98323416239788,-0.481623517520761
82.287928083858,0.964803060421991,0.318091923908679,-0.690369832574101,0.274433227847892,1,-Inf,1.23107389869963,1.19148127498367,1.74193493845704,-1.09274558315717,-1.11088093235698,1,3.00860251369669,2.36734340792041,-0.578103823562961
82.7182020912715,-0.366254888585988,0.301900783288612,-0.690369832574101,-1.0566247211601,1,-Inf,1.23330730896397,1.20458684931736,1.74222259189251,-1.17809372664133,-1.43683597297085,1,3.01008695487042,1.48259167777709,-0.369519413835652
85.7954393003454,0.488160975162364,0.605295778959038,-0.690369832574101,-0.202208857411736,1,-Inf,1.24895395769643,1.23899749976552,1.74202312843272,-0.841522978098275,-1.59579809949126,-1,3.02049247627593,2.05235249388708,-0.363836527347712
89.3011807849761,0.544779887816603,1.10060853161293,-0.690369832574101,-0.145589944757496,1,-Inf,1.26611840871654,1.37868051867931,1.74069076331087,-1.53860827549153,-0.771803939744059,-1,3.03186366850781,2.08893864660895,-0.418210409719849
90.0185613584442,-0.144250388114244,0.597254002278096,-0.690369832574101,-0.834620220688333,1,-Inf,1.26954868747167,1.39753168367385,1.74088223114878,-1.39522088647123,-1.61490197737138,1,3.03413765331455,1.62973107604417,-0.364354967131734
95.3806954492237,0.729337670176043,0.550457462057841,-0.690369832574101,0.038967837601944,1,-Inf,1.29436494288737,1.41265645308985,1.7408403422018,-1.08025360325879,-2.27482358135593,-1,3.0506100318213,2.21245506424897,-0.397446250002458
98.1055300804336,0.435340150307232,0.339332055533242,-0.690369832574101,-0.255029682266872,1,-Inf,1.30645231748636,1.41967794970679,1.74001825321032,-1.43153729512307,-0.982436116109132,-1,3.05860833112915,2.01548812102834,-0.390420114380989
105.036638408285,0.840802686586314,0.441504665919204,-0.690369832574101,0.150432854012213,1,-Inf,1.33576307530629,1.42938599399403,1.74447845458065,-1.10944231166855,-0.246179582018214,1,3.07819183642515,2.28858685875067,-0.438818112049142
110.191204366106,0.712192101227742,1.5088844380257,-0.690369832574101,0.0218222686536434,1,-Inf,1.35634619959093,1.67254191563516,1.74660101173363,-1.47277180250786,-0.565384752813475,1,3.09198038739027,2.2036638567508,-0.458991492787794
113.657071496694,0.539811909342027,1.09461225024051,-0.690369832574101,-0.150557923232074,1,-Inf,1.36965710922041,1.7094262272824,1.74850147279681,-1.35268804380798,-0.611373746354468,1,3.10094799872813,2.0904649161501,-0.474472316434008
118.184835582357,0.655883790317184,0.32813812901885,-0.690369832574101,-0.034486042256917,1,-Inf,1.38645349725945,1.71186924912589,1.74923207786998,-1.10660867748068,-1.02523480121739,1,3.11227512585625,2.16824784147569,-0.443580389423528
121.423719323875,0.510395359457123,0.532700086884517,-0.690369832574101,-0.179974473116974,1,-Inf,1.39808214047036,1.71675877784686,1.7503900712612,-0.841034684857004,-0.824267027243686,1,3.12014463344897,2.07238846290942,-0.531245414227839
