Time (min),Injection Rate (log10[m3/min]),Sequential Volume Change (log10[m3]),Sign of Injection Rate (-),Time Since Injection Sign Change (log10[min])
0,-0.690369832574101,-0.623889775370896,1,-Inf
1.16541353383459,-0.690369832574101,-0.623889775370896,1,-Inf
2.33082706766917,-0.690369832574101,-0.623889775370895,1,-Inf
3.49624060150376,-0.690369832574101,-0.623889775370896,1,-Inf
4.66165413533835,-0.690369832574101,-0.623889775370895,1,-Inf
5.82706766917293,-0.690369832574101,-0.623889775370896,1,-Inf
6.99248120300752,-0.690369832574101,-0.623889775370896,1,-Inf
8.15789473684211,-0.690369832574101,-0.623889775370896,1,-Inf
9.32330827067669,-0.690369832574101,-0.623889775370896,1,-Inf
10.4887218045113,-0.690369832574101,-0.623889775370894,1,-Inf
11.6541353383459,-0.690369832574101,-0.623889775370895,1,-Inf
12.8195488721805,-0.690369832574101,-0.623889775370895,1,-Inf
13.984962406015,-0.690369832574101,-0.623889775370895,1,-Inf
15.1503759398496,-0.690369832574101,-0.623889775370895,1,-Inf
16.3157894736842,-0.690369832574101,-0.623889775370894,1,-Inf
17.4812030075188,-0.690369832574101,-0.623889775370896,1,-Inf
18.6466165413534,-0.690369832574101,-0.623889775370896,1,-Inf
19.812030075188,-0.690369832574101,-0.623889775370894,1,-Inf
20.9774436090226,-0.690369832574101,-0.623889775370895,1,-Inf
22.1428571428571,-0.690369832574101,-0.623889775370895,1,-Inf
23.3082706766917,-0.690369832574101,-0.623889775370895,1,-Inf
24.4736842105263,-0.690369832574101,-0.623889775370897,1,-Inf
25.6390977443609,-0.690369832574101,-0.623889775370897,1,-Inf
26.8045112781955,-0.690369832574101,-0.623889775370895,1,-Inf
27.9699248120301,-0.690369832574101,-0.623889775370897,1,-Inf
29.1353383458647,-0.690369832574101,-0.623889775370895,1,-Inf
30.3007518796992,-0.690369832574101,-0.623889775370897,1,-Inf
31.4661654135338,-0.690369832574101,-0.623889775370895,1,-Inf
32.6315789473684,-0.690369832574101,-0.623889775370897,1,-Inf
33.796992481203,-0.690369832574101,-0.623889775370897,1,-Inf
34.9624060150376,-0.690369832574101,-0.623889775370895,1,-Inf
36.1278195488722,-0.690369832574101,-0.623889775370895,1,-Inf
37.2932330827068,-0.690369832574101,-0.623889775370897,1,-Inf
38.4586466165414,-0.690369832574101,-0.623889775370895,1,-Inf
39.6240601503759,-0.690369832574101,-0.623889775370897,1,-Inf
40.7894736842105,-0.690369832574101,-0.623889775370894,1,-Inf
41.9548872180451,-0.690369832574101,-0.623889775370897,1,-Inf
43.1203007518797,-0.690369832574101,-0.623889775370897,1,-Inf
44.2857142857143,-0.690369832574101,-0.623889775370897,1,-Inf
45.4511278195489,-0.690369832574101,-0.623889775370897,1,-Inf
46.6165413533835,-0.690369832574101,-0.623889775370894,1,-Inf
47.781954887218,-0.690369832574101,-0.623889775370894,1,-Inf
48.9473684210526,-0.690369832574101,-0.623889775370894,1,-Inf
50.1127819548872,-0.690369832574101,-0.623889775370894,1,-Inf
51.2781954887218,-0.690369832574101,-0.623889775370897,1,-Inf
52.4436090225564,-0.690369832574101,-0.623889775370894,1,-Inf
53.609022556391,-0.690369832574101,-0.623889775370894,1,-Inf
54.7744360902256,-0.690369832574101,-0.623889775370894,1,-Inf
55.9398496240602,-0.690369832574101,-0.623889775370897,1,-Inf
57.1052631578947,-0.690369832574101,-0.62388977537089,1,-Inf
58.2706766917293,-0.690369832574101,-0.623889775370897,1,-Inf
