Time (min),Injection Rate (log10[m3/min]),Sequential Volume Change (log10[m3]),Sign of Injection Rate (-),Time Since Injection Sign Change (log10[min])
5367.00000015462,0.14584608685193,0.145846086836087,1,-Inf
5368.00000015458,0.144516111801893,0.144516111784731,1,-Inf
5369.00000015454,0.145845900707205,0.145845900690876,1,-Inf
5370.00000015451,0.145179369746874,0.145179369730462,1,-Inf
5371.00000015447,0.145178623613925,0.145178623597472,1,-Inf
5372.00000015443,0.145180302407823,0.145180302391362,1,-Inf
5373.00000015439,0.145173027572512,0.145173027556077,1,-Inf
5374.00000015435,0.145176199243216,0.145176199226575,1,-Inf
5375.00000015432,0.146514199438147,0.146514199421311,1,-Inf
5376.00000015428,0.144511627440104,0.144511627423537,1,-Inf
5377.00000015424,0.145179555902832,0.145179555886177,1,-Inf
5378.0000001542,0.14518011608573,0.145180116069144,1,-Inf
5379.00000015416,0.146514570870693,0.146514570854505,1,-Inf
5380.00000015413,0.145190748195668,0.145190748179321,1,-Inf
5381.00000015409,0.144509945950675,0.1445099459341,1,-Inf
5382.00000015405,0.144508264560024,0.144508264543498,1,-Inf
5383.00000015401,0.146512897261184,0.146512897244802,1,-Inf
5384.00000015397,0.144510320231654,0.144510320215324,1,-Inf
5385.00000015394,0.145179556283252,0.145179556266761,1,-Inf
5386.0000001539,0.145190561590628,0.145190561574315,1,-Inf
5387.00000015386,0.146511596428868,0.146511596411802,1,-Inf
5388.00000015382,0.145845901309454,0.145845901293343,1,-Inf
5389.00000015379,0.144511440545003,0.144511440528769,1,-Inf
5390.00000015375,0.14451125441936,0.144511254403055,1,-Inf
5391.00000015371,0.1458473904688,0.145847390452228,1,-Inf
5392.00000015367,0.145167618661505,0.145167618645091,1,-Inf
5393.00000015363,0.146509922180366,0.146509922163721,1,-Inf
5394.0000001536,0.144493318940717,0.144493318924391,1,-Inf
5395.00000015356,0.145846272626776,0.145846272610252,1,-Inf
5396.00000015352,0.145181794713267,0.145181794696663,1,-Inf
5397.00000015348,0.145861357452013,0.145861357435837,1,-Inf
5398.00000015344,0.143840611394844,0.14384061137861,1,-Inf
5399.00000015341,0.146510851447623,0.146510851431501,1,-Inf
5400.00000015337,0.144509199077711,0.144509199060752,1,-Inf
5401.00000015333,0.146451339897453,0.146451339881412,1,-Inf
5402.00000015329,0.14446342587692,0.144463425859874,1,-Inf
5403.00000015325,0.145180115880394,0.145180115863867,1,-Inf
5404.00000015322,0.14518254079945,0.145182540782924,1,-Inf
5405.00000015318,0.146513827678679,0.146513827662505,1,-Inf
5406.00000015314,0.144513869611167,0.144513869594913,1,-Inf
5407.0000001531,0.145177877397049,0.145177877380071,1,-Inf
