Time (min),Inter-event Time (log10[min]),Magnitude (M),Instantaneous Injection Rate (log10[m3/min]),Sequential Volume Change (log10[m3]),Sign of Sequential Volume Change (-),Time Since Injection Sign Change (log10[min]),Cumulative Volume (log10[m3]),Cumulative Moment (M),Pressure (log10[MPa]),Instantaneous Pressure Rate (log10[MPa/min]),Sequential Pressure Change (log10[MPa]),Sign of Pressure Change (-),Cumulative Hydraulic Moment (M),Sequential Hydraulic Moment Change (M),Smoothed Causal Seismicity Rate log10[1/min]
1.68202251682905,0.22583180529611,-0.809280806292438,-0.268367155129106,0.0685648247594905,1,-Inf,0.0685648247594905,-0.809280806292438,1.55460907414115,-Inf,-Inf,0,2.1076307085887,2.10561195265202,-1.02258318052961
3.99604305626502,0.364367209466256,-0.378670318370649,-0.325503057054565,0.116086398290054,1,-Inf,0.394005274150913,-0.31967964196238,1.55460907414115,-Inf,-Inf,0,2.32459100818298,2.13931175760907,-0.0590199014762365
20.155960791037,1.20843914558303,-0.96494831645657,-Inf,-0.317849536322211,1,1.19057207876262,0.471065424421839,-0.29007256552788,1.59740644848909,0.30837221534959,0.569816288405968,1,2.37596444169693,1.85002113453423,-0.179863816034539
26.2182987851471,0.782640145968401,-0.784389435127716,-Inf,-Inf,0,1.33386865947979,0.471065424421839,-0.241819444831975,1.55994119255185,0.222516034970883,0.514652871826654,-1,2.37596444169693,-1,-0.25812783063138
29.8917030087471,0.565068720999702,-0.27737495311112,-Inf,-Inf,0,1.40216374194818,0.471065424421839,-0.0583650813175396,1.55832124518698,0.0790932851943784,-0.869151936929315,-1,2.37596444169693,-1,-0.31463470273135
43.4892745806595,1.13346135343719,-0.206254267044045,-Inf,-1.10213616084859,1,-0.520882117690165,0.482516456458654,0.0777186499167115,1.55994884846121,-0.627319516533612,-0.867100455473004,1,2.38360101113356,1.32726128738707,-0.427980838075068
46.4084830114563,0.465265104619149,-0.916845069413122,-Inf,-Inf,0,0.5079355516991,0.482516456458654,0.0869007640715876,1.60798978753603,-Inf,0.628017897652365,1,2.38360101113356,-1,-0.474507348536983
64.9717681357349,1.26865483530404,-0.143004210982244,0.396499136584005,0.9307321675461,1,-Inf,1.06307964568774,0.194879359730646,1.72946102107648,0.426088084404616,1.1168292481617,1,2.86602278070038,2.80538469030377,-0.601372832067387
65.2252130087854,-0.596116489717209,0.0588556088019609,0.395586767877373,-0.200160110388808,1,-Inf,1.0861450365858,0.335469901044307,1.72931804756205,0.127799274748884,-1.75313918231724,-1,2.8825756119762,2.04579145051458,-0.541761183095666
66.1341133118511,-0.0414837517648592,-0.386187715362258,-Inf,0.198802735373124,1,-0.728775367804234,1.13907576662035,0.358475736296484,1.70149318940818,0.729234827869744,0.522128543439205,-1,2.9201995902939,2.31077239728317,-0.53761280791918
68.2816188840575,0.331934299383531,0.0109511781235848,0.102668379397237,-0.141606128515546,1,-Inf,1.16125594969317,0.434683225595984,1.72497792197644,1.08121857756217,0.446289776753803,1,2.935124439879,2.06917201130388,-0.548223057327922
68.9798088861213,-0.156026374484279,-0.308024217167271,0.310392477464946,0.0872872079840461,1,-Inf,1.19642124648442,0.456134071795914,1.73482894648407,0.303912490695037,0.0856098327868214,1,2.96001133667356,2.2371754785463,-0.496183698932869
69.150332823943,-0.76821464696984,0.519482862297582,0.395716980107221,-0.382708358770986,1,-Inf,1.20771903821147,0.690224267091176,1.73587400245773,0.64233071291898,-0.883293179975874,1,2.96807760597196,1.92737361143384,-0.298518319677582
69.2325209691336,-1.08519082053305,-0.848170051993914,0.396664238235464,-0.688867216693436,1,-Inf,1.21319495977543,0.691646708235974,1.73814454165487,-0.136668270745199,-0.544645540951231,1,2.97199977545105,1.72459644028916,-0.111735223027436
69.4234724501433,-0.719076968912172,-0.323319795116164,0.398351035158131,-0.322357864362149,1,-Inf,1.22566821851317,0.700213191942728,1.7365928718375,1.07009706604362,-0.709616061116948,-1,2.98094663475149,1.96980309484774,0.0166793459637512
70.2091177700591,-0.10477347224038,-0.490821391949709,0.485989781974576,0.362339460697573,1,-Inf,1.28142274020735,0.704907972883076,1.74045502365307,0.0150708240801213,-0.312429591215771,1,3.02078096176061,2.42680173867304,0.140502828531508
72.3475875410516,0.330103115530899,-0.572993154290699,0.654514450675208,0.92925541880558,1,-Inf,1.44112825904214,0.708393150021996,1.75159228365051,0.987372466856591,0.155029600985113,1,3.13437384081014,2.80853733519778,0.154019027440333
72.4951470963063,-0.831032662409431,-0.6195123211851,0.655312412620499,-0.175999511171306,1,-Inf,1.45149076954133,0.711328308915354,1.74730526557918,0.180347710715267,-0.256178459209429,-1,3.14168783352621,2.07301284976852,0.363987777211679
73.2114642678364,-0.144894637824472,-0.623537009886294,0.655329134028978,0.510831826152433,1,-Inf,1.49862589547155,0.714194096261173,1.75138743512618,1.35079750016032,-0.277545323629737,1,3.1751440480306,2.53376617085188,0.318865592022406
73.678426932477,-0.33071784146548,-0.979074739544562,0.654511276425232,0.324305032719848,1,-Inf,1.5267654805279,0.715028092613441,1.74877844167711,0.10994521510527,-0.471227731212533,-1,3.19499276712869,2.40915139132654,0.347789000992468
74.176917239801,-0.302343281718722,-0.815918560421177,0.655470148695808,0.352682069234544,1,-Inf,1.55491996693626,0.716487505086094,1.74680452435041,0.274523873541404,-0.594663495248319,-1,3.21466917640627,2.42638855007779,0.411216759102693
74.9474709490274,-0.113197084644814,-0.768983516914193,0.655729783496407,0.541662163819121,1,-Inf,1.59512398280872,0.718194395825859,1.74392921431699,0.260830570666484,-0.433731968959001,-1,3.24251700516176,2.55077021078459,0.406933830118747
76.6520461311729,0.231616161018635,0.677602507699858,0.656375756083913,0.886648300082084,1,-Inf,1.67273532733517,0.899295903562732,1.74152358493343,-0.202804578082216,-0.513828636644795,-1,3.29583427367782,2.77970118565315,0.306950749319899
76.8118179445204,-0.796499835706698,-0.479242732314632,0.654617251481799,-0.141132256645237,1,-Inf,1.67935146387593,0.901762136597083,1.74116719316297,0.369229620780879,-1.34451124299483,-1,3.3003337067889,2.09239673550264,0.278081650837264
76.9323461898541,-0.918911165909676,0.415509800397384,0.655385900692367,-0.263642093624445,1,-Inf,1.68427555839017,0.951267956595223,1.74024340853522,0.0571714217832974,-0.931508197492795,-1,3.30367515389795,2.01016706310491,0.298065070537014
77.6801845671804,-0.126192251627125,-0.873999594801786,0.655707670671762,0.52881568237794,1,-Inf,1.7136228587985,0.951796882661467,1.74140510982756,-0.0182464527263487,-0.831865450153435,1,3.32358264927025,2.53856831349484,0.300206948475689
78.9899782102666,0.117202878305879,-0.534155604148392,0.655723938058906,0.772304694705143,1,-Inf,1.76069022977109,0.953500945665934,1.73798574729536,0.782878009031734,-0.36414261240896,-1,3.3554540641492,2.70080338642685,0.32149697219819
79.6227721334536,-0.198737700084035,0.308526775097978,0.655452678043864,0.456641547719514,1,-Inf,1.78173625666177,0.983136662355335,1.74088441181356,1.38786741590116,-0.436150471161427,1,3.3696033238548,2.48858461525764,0.258267475965651
79.9429315023734,-0.494633784763971,0.272381193949114,0.655297394412405,0.160915257796046,1,-Inf,1.79201204821939,1.00698988786435,1.74010958664745,1.65449531321562,-1.00808353642795,-1,3.37648207048133,2.29026034701387,0.293241390659601
80.3652065014302,-0.374404630375,-0.978579294069435,0.655932478101519,0.281220610374347,1,-Inf,1.80520612878154,1.00729405419219,1.73613052361991,1.32114420706297,-0.299881918802275,-1,3.38531140998733,2.37039806869458,0.297610069550553
81.4068013698194,0.0176988315968595,-0.811302294833486,0.65628585342905,0.673545867694246,1,-Inf,1.83614901023444,1.00783529749181,1.73368079609681,0.514421208900514,-0.513760294093964,-1,3.40597327749584,2.63135479223209,0.265605858218995
81.876514944648,-0.328166888426592,-0.83074967474642,0.655403198644748,0.327009892442227,1,-Inf,1.84939262558469,1.00834046645705,1.73457314217534,0.55193649944595,-0.95312394631711,1,3.41480112100731,2.39983946344805,0.287102838597172
82.4738099035883,-0.223811150603027,-0.444290857479456,0.655554835290807,0.431517242163987,1,-Inf,1.86567590407575,1.01025169163888,1.73380995594124,0.0306269214524281,-1.02096217813645,-1,3.42565834176661,2.46959710614787,0.332645569759339
83.3563211532939,-0.0542797497883967,-0.957925555717132,0.656541582209469,0.601259841325385,1,-Inf,1.88868052937585,1.01057467854657,1.73313485135003,0.880605618199914,-1.07494080240639,-1,3.44098892501906,2.58260120612158,0.258423561167508
83.5299970571455,-0.760260432273861,-0.0497665994440943,0.656381576666489,-0.10383218342962,1,-Inf,1.89307667098496,1.01791415196534,1.73244838600236,-0.436503275853303,-1.06837402819664,-1,3.44391365444522,2.11204761568468,0.242558487803927
84.1084303324509,-0.23774673150557,-0.989993174587626,0.655541910119588,0.417958989129111,1,-Inf,1.90738188596595,1.0181957443146,1.73253740135877,0.625684733788332,-1.95582648181839,1,3.45342087087845,2.45958715600859,0.253713935791771
84.1916065940725,-1.08000060300947,-0.941662274401634,0.6560000968729,-0.424599177287145,1,-Inf,1.90939929588875,1.01852814101406,1.73284668764304,-1.30008444803413,-1.414731596577,1,3.45476104133312,1.89773587259757,0.373434283923306
84.9180369942047,-0.138805989468501,0.0177314826068816,0.655626861873524,0.516499629521708,1,-Inf,1.92662758005979,1.02751770131244,1.73286632126798,-0.032598323682254,-2.61192731635209,1,3.46619005019481,2.5247046883775,0.367441112861753
85.1129218095555,-0.71022199806192,-0.169571637681277,0.653676920954048,-0.0549101837602496,1,-Inf,1.93113564914772,1.03211609010128,1.73124238323959,0.25184771309424,-0.695160254058457,-1,3.46918313683909,2.14397204062019,0.388999934191548
85.26782160085,-0.809949167390509,-0.818907623401519,0.655362518540467,-0.154034710684254,1,-Inf,1.93469061355422,1.03260003339277,1.73226251505512,0.70051641907293,-0.897375469902925,1,3.47154350748394,2.07788889232859,0.432554387893099
85.4505782310456,-0.738126858391177,-0.730350474956879,0.654797397390775,-0.0821186601186671,1,-Inf,1.93884870782906,1.03325583932738,1.73194253503349,0.629765155997533,-1.40055891302008,-1,3.47430454676623,2.12584481307792,0.508136956891902
85.6960887153039,-0.60992995707146,-0.301325614202397,0.653842134698677,0.0451016858209325,1,-Inf,1.94436031896888,1.0361244238919,1.73240434341784,-0.140589433310504,-1.24114903814466,1,3.47796297825389,2.2105369380118,0.536313263756389
86.0669671978045,-0.430768362687405,-0.988105532385336,0.657847374551338,0.224647214268805,1,-Inf,1.95256314195257,1.03639058738034,1.73165084529974,0.139560692097334,-1.02867449049406,-1,3.48341376306789,2.33053663644632,0.557008984964827
86.2394340403268,-0.763294387510939,-0.977406115109727,0.655572051777247,-0.108092779726127,1,-Inf,1.95632365221105,1.03666651237215,1.72983369254073,0.408675237819661,-0.647650287754299,-1,3.48590127111471,2.10737270228587,0.627910448737081
86.4078577256817,-0.773596833883843,-0.3691900492937,0.655977408034507,-0.117722846329814,1,-Inf,1.95997046216758,1.03891154855373,1.73073327851987,0.819321985260299,-0.95345807018631,1,3.48831540705963,2.1011549579524,0.629244088898079
86.5228069483591,-0.939493961219869,0.333082862789629,0.654295550193892,-0.283963234021411,1,-Inf,1.96243999760325,1.06315746975163,1.73072984341327,-0.497374304015931,-3.37111253220772,-1,3.4899479617466,1.98991519186108,0.699418811869509
86.5758785412999,-1.27513787685108,-0.950224590884728,0.65477735080231,-0.620420051316081,1,-Inf,1.96357333044182,1.0634337899962,1.72908929123586,0.770648794831519,-0.692884438173148,-1,3.49069553714351,1.76496312843583,0.718932539253671
86.7622224449792,-0.729684810807968,-0.893838639170886,0.654082122482705,-0.0745015257542462,1,-Inf,1.96753362785104,1.06376916666888,1.73059642402306,0.307335131685369,-0.729789717865463,1,3.49331395946128,2.12957016279305,0.778020421387617
86.7913849141681,-1.53517570704396,0.341719366382981,0.654771161559615,-0.88053138219242,1,-Inf,1.96814938772541,1.08674506391243,1.72982112043129,0.514958948053854,-1.01810368546596,-1,3.49372053362495,1.59181508705136,0.860515792285822
86.8657352961194,-1.12871679608723,-0.420727098117963,0.655878334176535,-0.473024850998463,1,-Inf,1.96971911777149,1.08832739558058,1.73965231504512,1.47883799825137,0.0895679726110192,1,3.49476612813681,1.86602365008122,0.892392555155494
87.0130980623438,-0.831612234699352,-0.665298977088928,0.655142022652863,-0.175869488603332,1,-Inf,1.97281402284842,1.08900464004025,1.73015705151864,0.517214604119869,0.0746360444121335,-1,3.49681152806785,2.06184621999669,0.901741092786311
87.6679511520283,-0.183856119085389,-0.964347090572151,0.656365266356574,0.471652392137697,1,-Inf,1.98629938311365,1.08924534493133,1.72871729878407,0.247083326200101,-0.750059025201158,-1,3.5057251007635,2.49351892070684,0.859133708987704
88.2233785876513,-0.255372671857296,-0.416261415302464,0.654789327721056,0.400246261534844,1,-Inf,1.99742076192914,1.09083842481663,1.73505670698254,1.31772058876791,-0.103844735569489,1,3.51307772868137,2.44590888581656,0.841594139904693
88.4317269421839,-0.681209925109486,-0.945974835927478,0.655837898648442,-0.0259331263755233,1,-Inf,2.00151695779846,1.09109327327499,1.72910358347013,0.540783815541509,-0.130955872790755,-1,3.51578500245338,2.16165850274709,0.833385693664548
88.6325983892509,-0.697081791785903,-0.401765571043694,0.657274700196515,-0.0409810709157244,1,-Inf,2.00543730592457,1.09275728422498,1.73187229861258,1.56983356594727,-0.465017358872164,1,3.51837940113718,2.15197894584428,0.825734189454754
88.9751487193372,-0.465275609652221,-0.510117244699103,0.656280766173624,0.190236411926729,1,-Inf,2.01203331491132,1.09389629208987,1.72814193824342,0.174760090329163,-0.336025069212477,-1,3.52273521354424,2.30547744802794,0.778312354297989
89.1247059566503,-0.825192565921703,-0.956308931577082,0.654689347598813,-0.170019012491875,1,-Inf,2.01487979379963,1.09413962603847,1.72830534877287,0.223946488657588,-1.69628062814385,1,3.52461714884785,2.06561778228939,0.733317823205051
89.689985296479,-0.24773688710733,-0.518238379152627,0.655894416432217,0.407468103159765,1,-Inf,2.02547391150632,1.09524192413785,1.72654482142477,-0.123691754744816,-0.664716153032725,-1,3.5316095322353,2.45007516356643,0.685123030834987
90.2492141310739,-0.252410443874311,-0.902870935894179,0.655359194705325,0.402956404629471,1,-Inf,2.0357101089213,1.09553320052997,1.72839772308185,1.3405758988475,-0.642460339946396,1,3.53833822967115,2.44580569518094,0.556846504518022
90.2750350180093,-1.58802884400101,-0.667900793049876,0.656242365840965,-0.931508601024646,1,-Inf,2.03617820126119,1.09618791348513,1.72764689787244,0.66916762034678,-1.03422310084543,-1,3.53864596322964,1.55614664781766,0.6027777093094
