Time (min),Injection Rate (log10[m3/min]),Sequential Volume Change (log10[m3]),Sign of Injection Rate (-),Time Since Injection Sign Change (log10[min])
0.00478333333333333,-Inf,-Inf,0,-Inf
0.604783333333333,-1.37644618265527,-1.59829493227163,1,-Inf
1.20478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
1.80478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
2.40478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
3.00478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
3.60478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
4.20478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
4.80478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
5.40478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
6.00478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
6.60478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
7.20478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
7.80478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
8.40478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
9.00478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
9.60478333333333,-1.3424183378991,-1.56426708751546,1,-Inf
10.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
10.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
11.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
12.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
12.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
13.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
13.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
14.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
15.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
15.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
16.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
16.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
17.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
18.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
18.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
19.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
19.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
20.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
21.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
21.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
22.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
22.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
23.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
24.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
24.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
25.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
25.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
26.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
27.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
27.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
28.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
28.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
29.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
30.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
30.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
31.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
31.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
32.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
33.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
33.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
34.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
34.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
35.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
36.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
36.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
37.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
37.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
38.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
39.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
39.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
40.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
40.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
41.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
42.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
42.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
43.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
43.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
44.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
45.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
45.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
46.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
46.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
47.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
48.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
48.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
49.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
49.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
50.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
51.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
51.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
52.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
52.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
53.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
54.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
54.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
55.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
55.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
56.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
57.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
57.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
58.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
58.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
59.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
60.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
60.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
61.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
61.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
62.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
63.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
63.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
64.2047833333333,-1.3424183378991,-1.56426708751547,1,-Inf
64.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
65.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
66.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
66.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
67.2047833333333,-1.3424183378991,-1.56426708751547,1,-Inf
67.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
68.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
69.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
69.6047833333333,-1.3424183378991,-1.56426708751547,1,-Inf
70.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
70.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
71.4047833333333,-1.3424183378991,-1.56426708751547,1,-Inf
72.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
72.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
73.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
73.8047833333333,-1.3424183378991,-1.56426708751547,1,-Inf
74.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
75.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
75.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
76.2047833333333,-1.3424183378991,-1.56426708751547,1,-Inf
76.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
77.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
78.0047833333333,-1.3424183378991,-1.56426708751547,1,-Inf
78.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
79.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
79.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
80.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
81.0047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
81.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
82.2047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
82.8047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
83.4047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
84.0047833333333,-1.3424183378991,-1.56426708751547,1,-Inf
84.6047833333333,-1.3424183378991,-1.56426708751546,1,-Inf
