Time (min),Inter-event Time (log10[min]),Magnitude (M),Instantaneous Injection Rate (log10[m3/min]),Sequential Volume Change (log10[m3]),Sign of Sequential Volume Change (-),Time Since Injection Sign Change (log10[min]),Cumulative Volume (log10[m3]),Cumulative Moment (M),Pressure (log10[MPa]),Instantaneous Pressure Rate (log10[MPa/min]),Sequential Pressure Change (log10[MPa]),Sign of Pressure Change (-),Cumulative Hydraulic Moment (M),Sequential Hydraulic Moment Change (M),Smoothed Causal Seismicity Rate log10[1/min]
54.3238548833333,1.73499058040276,-0.88,-0.107592037019793,1.47354395875833,1,-Inf,1.47354395875833,-0.88,1.6448858696702,-0.465475539460054,1.64488599383578,1,2.71068449814602,2.71068449814602,-1.17349905804028
54.8565459,-0.273524627121669,-0.93,-0.0847394913201998,-0.378356839447525,1,-Inf,1.47960919006601,-0.703235338019864,1.64544079209711,0.242245582385629,-1.24838867390924,1,2.72612820793064,1.86981306271033,-0.146146595328109
55.1184258166667,-0.58189780594774,-1.03,0.025151205933961,-0.575501675695222,1,-Inf,1.48341781094082,-0.62208950814777,1.65411050178844,0.659961339963286,-0.0499968978853592,1,2.7356753912596,1.74303639009814,-0.087956814733335
55.7093135833333,-0.228495001261081,-0.53,0.179402888355025,-0.0754407740852081,1,-Inf,1.49524814831958,-0.371712103896893,1.67378935747459,-0.506347671453942,0.320202612433076,1,2.76507570589614,2.08827254924195,-0.065107314607227
55.9860137,-0.55799065774492,-0.94,0.180913782314656,-0.377011317489324,1,-Inf,1.50103746056519,-0.333657460142399,1.67412246985496,-1.08330447062524,-1.44123761312477,1,2.77885075763051,1.89025732965898,-0.00930824883273494
56.0715696666667,-1.06774969740226,-0.59,0.183605826318936,-0.881977280327856,1,-Inf,1.50283166596281,-0.233653038198219,1.67431757006591,-0.370335635284841,-1.67330654870486,1,2.78302969154901,1.5538577054183,0.0974667209074913
56.1087492666667,-1.42969528693447,-0.39,0.186098819326728,-1.23858442251797,1,-Inf,1.50361866583796,-0.10071215891756,1.67451251992828,-0.251906084665135,-1.67344632975556,1,2.78485097344559,1.31639688886877,0.240436249600938
56.2072274333333,-1.00666004510881,-1.18,0.191791934101987,-0.814489132989273,1,-Inf,1.50570140425132,-0.0938321176744985,1.67475790292809,-0.584900654836819,-1.57330462267051,1,2.78962938458411,1.59897043953054,0.341102254111819
56.6999094666667,-0.307433274880487,-0.85,0.191952214703672,-0.114743315346937,1,-Inf,1.51598599813094,-0.0733220143897443,1.67312905161544,-0.41007878716072,-0.751959137311925,-1,2.8123884738172,2.06472468568837,0.371845581599868
56.8553138166667,-0.808536828813389,-0.83,0.192820391556903,-0.615697898088455,1,-Inf,1.51918122589841,-0.052846767684116,1.67275731669027,-1.18560036666658,-1.39460774811954,-1,2.81920122485904,1.73022117314076,0.452699264481207
56.99959525,-0.84078955192572,-1.21,0.191784488130734,-0.64892476260423,1,-Inf,1.52212028260639,-0.0475744332282334,1.67270487992477,-1.1553489708084,-2.24541731785724,-1,2.82537150702651,1.70803316001937,0.710277277714055
57.2612432166667,-0.582282635924807,-1.25,0.196309108188382,-0.386688339243429,1,-Inf,1.52744517118575,-0.0430593682714679,1.67280540526428,-0.870704397112458,-1.96275361919202,1,2.83632896208281,1.88287861038161,0.741153078594369
57.33954875,-1.10620754814351,-1.09,0.197260570099091,-0.908081966777828,1,-Inf,1.52903540803318,-0.0353767823803253,1.67253059545953,-0.448108690708141,-1.52608408012574,-1,2.83954451742416,1.53498018521329,0.793584052813946
57.5688168166667,-0.639656431254518,-1.05,0.195952182275115,-0.443024532809052,1,-Inf,1.53364241459557,-0.0268002847043457,1.67270147407515,-1.39787186306264,-1.73248055681254,1,2.84873385068047,1.84521196939628,0.834700195813289
57.586162,-1.76082110543656,-0.85,0.195522164037851,-1.56857078777999,1,-Inf,1.53398549787758,-0.0104116041223203,1.67264564083305,-0.9419044882525,-2.21821790656576,-1,2.84940994748025,1.09461585020769,0.954983240582453
57.6323196333333,-1.33575646711024,-1.21,0.194375754955089,-1.14350614945375,1,-Inf,1.53489716595961,-0.00585242571002927,1.67249702683867,-0.505772915615157,-1.79315326823862,-1,2.85120146974602,1.37799227575858,0.98178391755325
57.6351525666667,-2.54776364549521,-0.59,0.194305295220997,-2.35551332783834,1,-Inf,1.53495305747327,0.0302951349113142,1.6724879039705,-0.489202587089979,-3.00516044662619,-1,2.85131106452981,0.569987490168624,1.09359075340932
58.02431495,-0.409869145537025,-1.03,0.194147430243415,-0.215254921702595,1,-Inf,1.54260452922786,0.0376357634290324,1.67254915802208,-0.636697201264652,-2.17813096003322,1,2.86607679114883,1.99709981781664,1.03391166345215
58.32959035,-0.515308191032817,-1.17,0.199095605089615,-0.320893593362997,1,-Inf,1.54851102089799,0.0420709183524449,1.67229916147215,-0.312669419920978,-1.56742613030359,-1,2.87714103149331,1.92644556104239,1.05469915506738
58.3914694833333,-1.20845577757102,-0.38,0.197870295228346,-1.01252711257369,1,-Inf,1.54970267500615,0.102654754181529,1.6717370854268,-0.0467840919557256,-1.21597108069186,-1,2.87933376521775,1.46443331955925,1.09469104994314
58.9457031333333,-0.256307109795824,-0.85,0.197437265655987,-0.0636473830370147,1,-Inf,1.5601546362754,0.113241121367846,1.67266358232204,-0.565596329902476,-0.998739926767069,1,2.89816499120019,2.09759077153371,1.03624280573015
58.9801481166667,-1.46287402105094,-1.27,0.197489662636692,-1.26520565071532,1,-Inf,1.56080341947074,0.115667787892178,1.67263766958693,-0.957823684928498,-2.55162042974841,-1,2.89931103579431,1.29707717897342,1.12430194424277
59.0162552666667,-1.44240678983739,-1.1,0.197544581284488,-1.24473841950168,1,-Inf,1.56148247126672,0.119982495011795,1.67261050475481,-1.22693025017805,-2.53115319853588,-1,2.90050753335079,1.31072199978244,1.15792186841215
59.2739064833333,-0.588967802396107,-0.56,0.196892154943479,-0.391928792993495,1,-Inf,1.56629049736206,0.14639207969078,1.67273207315643,-0.74471230471402,-1.8802923142633,1,2.90889536451417,1.87934932574788,1.15285300552631
59.4669011166667,-0.71445476739703,-1.04,0.200598815290165,-0.513328109075071,1,-Inf,1.56989100888661,0.151162124812027,1.67207636268702,-0.45477382703359,-1.14866793423674,-1,2.91507229078766,1.79804222880911,1.04821637172236
59.8004125,-0.476889338255725,-1.3,0.190831500958091,-0.282189212332013,1,-Inf,1.57595375234739,0.153083040845268,1.67231093470785,-0.82593081355404,-1.59531444803471,1,2.92529572195858,1.95213479778348,0.962329658836909
59.9599077166667,-0.797252337098485,-0.79,0.192653260853127,-0.60489860464554,1,-Inf,1.57880808120448,0.164018600319018,1.67199040491672,-0.33132075044427,-1.45976523109343,-1,2.93003342154316,1.73691744635012,0.787278527997237
59.9662761666667,-2.19596625657479,-0.77,0.193170395810187,-1.99864124261077,1,-Inf,1.57892296996441,0.175295253199732,1.67196082372221,-0.34286399723689,-2.49479298972545,-1,2.93022302813987,0.807568490557731,0.965888239101013
59.996105,-1.52536373245101,-0.71,0.195584412735671,-1.32803871848701,1,-Inf,1.57946068692683,0.188591821891202,1.6718222431627,-0.401433364502136,-1.82419046560115,-1,2.93110946696865,1.25463683997355,1.06689379324283
60.0857058166667,-1.04768803194266,-1.29,0.195551577393142,-0.85340249941995,1,-Inf,1.58106069022428,0.190339630216675,1.67159098248689,-0.648376270058395,-1.60197590289318,-1,2.93373625675659,1.57091203284533,1.05081701868
60.2950235333333,-0.679194011389257,-0.73,0.192855023800864,-0.486215948474984,1,-Inf,1.58476454906718,0.202150858714293,1.67147170271023,-0.816166434618941,-1.88968615006127,-1,2.93976291679637,1.81567724146805,1.09310570883934
60.3526463833333,-1.23940526551653,-1.23,0.192952494638368,-1.04610989808588,1,-Inf,1.58577940019752,0.204201679641988,1.67132994383412,-0.412781725747269,-1.81483322472857,-1,2.94139995447091,1.44215890268097,1.0707588332859
60.5109364833333,-0.800546246538909,-0.88,0.193576314407963,-0.606960872656562,1,-Inf,1.58855690326197,0.210967281709496,1.67060192288435,-0.542078686122645,-1.10467445019626,-1,2.94584798539426,1.73460998095924,1.00657277895605
60.61651185,-0.976437401581624,-1.15,0.192653360926027,-0.783911613065592,1,-Inf,1.59039511850534,0.213587127710813,1.67043561957881,-0.852905004154229,-1.74636465582723,-1,2.94876878552241,1.61651547101175,1.0453197388746
60.6488580666667,-1.49017650871634,-0.49,0.192799750577768,-1.2963534856395,1,-Inf,1.59095843700959,0.238013759993674,1.67039668090355,-0.903353649098877,-2.37698698871458,-1,2.94966029606262,1.27483694177283,1.12289191300653
61.0157246166667,-0.435491884353825,-0.91,0.192647788238922,-0.242481404913922,1,-Inf,1.59728513755343,0.243453600219682,1.67003635264745,-0.267509595189028,-1.41086946224574,-1,2.95956296578423,1.97733190467201,1.11875216761634
61.10291555,-1.0595286734163,-1.17,0.194546463780217,-0.865146038696761,1,-Inf,1.59878001462977,0.245640713533614,1.66963849391291,-0.493040646232363,-1.36821797589102,-1,2.96187166590875,1.56183439899044,1.14497980124813
61.1567968833333,-1.26856166587884,-0.8,0.193559541322196,-1.07661258943937,1,-Inf,1.59969609501971,0.253357413288773,1.66955909571433,-0.730174233814894,-2.06837486681098,-1,2.96328068806376,1.42072630911652,1.05223934217853
61.32217735,-0.781515786922802,-0.45,0.19142021618342,-0.590057054442213,1,-Inf,1.60249270630494,0.277802637565835,1.66934010354469,-0.905709886076688,-1.62790612071998,-1,2.96755752115727,1.74504123672767,0.97785454762571
61.38373085,-1.2107472475666,-1.09,0.191000901784517,-1.01984225124381,1,-Inf,1.60352768583705,0.280361626692027,1.66926898025597,-0.905075567815532,-2.11646793886149,-1,2.96913099224219,1.45845508913929,0.994160469188103
61.3959418333333,-1.91324936152239,-1.03,0.190917670048845,-1.72234436519957,1,-Inf,1.60373271221672,0.283479154730761,1.66925486943332,-0.904949841810692,-2.81897005281684,-1,2.96944212354983,0.990120346502125,1.11756600420142
61.5133417833333,-0.930332088051998,-0.94,0.193073280330538,-0.73659713063432,1,-Inf,1.60571179768497,0.287679838590728,1.66911869413428,-0.894459662133885,-1.83449919010607,-1,2.97243463772166,1.64716844508499,1.08665868645496
61.5527528833333,-1.4043814434074,-1.22,0.193740432144692,-1.21075641083886,1,-Inf,1.6063739912619,0.289261038768563,1.66907280190021,-0.884857794376969,-2.30694936299489,-1,2.97343205196176,1.33105516275297,1.14704220614181
61.6123067166667,-1.22509027881709,-1.3,0.192260680352001,-1.03513000720182,1,-Inf,1.60736433292035,0.290454768166719,1.66899754928687,-0.870739682550724,-2.09222754865301,-1,2.97491953521691,1.44801546751218,1.17190749386536
