Time (min),Inter-event Time (log10[min]),Magnitude (M),Instantaneous Injection Rate (log10[m3/min]),Sequential Volume Change (log10[m3]),Sign of Sequential Volume Change (-),Time Since Injection Sign Change (log10[min]),Cumulative Volume (log10[m3]),Cumulative Moment (M),Pressure (log10[MPa]),Instantaneous Pressure Rate (log10[MPa/min]),Sequential Pressure Change (log10[MPa]),Sign of Pressure Change (-),Cumulative Hydraulic Moment (M),Sequential Hydraulic Moment Change (M),Smoothed Causal Seismicity Rate log10[1/min]
46.2677483978701,1.66527836524069,-0.507623836632712,0.308401366217345,0.844019136304258,1,-Inf,0.844019136304258,-0.507623836632712,1.68412260269202,-0.196524700360453,1.05676907665579,1,2.68346854463615,2.68346854463615,-1.16652783652407
48.291475057458,0.306151852906279,0.21873365009875,0.407024620603835,0.676927705024933,1,-Inf,1.06949022786695,0.241383167340688,1.68486889593653,-0.0815827846710123,-1.08037899816923,1,2.84505832902792,2.59915867571959,-0.197143021814697
48.694864767469,-0.394275184314787,-0.845686218065921,0.197884146498411,-0.0164082003357927,1,-Inf,1.10373930029753,0.248082854432242,1.68408104416536,0.104451763037128,-1.05686476600589,-1,2.86914221788964,2.1372061169964,-0.157715503383218
49.1228971171394,-0.368523406798926,-0.614508626504806,-Inf,-0.412185571515422,1,-0.774521469723543,1.11678064724243,0.262437593293363,1.68153080172775,1.17919760903301,-0.548396295979343,-1,2.87818777730622,1.87017169161112,-0.120863162703325
49.1950259835043,-1.14189089347666,-0.0837904253469829,-Inf,-Inf,0,-0.619437212072138,1.11678064724243,0.338945645247686,1.66588471693952,1.46804186036713,0.230352613560354,-1,2.87818777730622,-1,-0.00667407335565956
49.4792120254161,-0.546397256702538,-0.975884002740137,-Inf,-Inf,0,-0.280353555974,1.11678064724243,0.342015685118889,1.63953036915284,-0.900294082624733,0.435842138543503,-1,2.87818777730622,-1,0.0479656523145942
52.3188922454569,0.453269436353009,-0.642410786869189,0.285865261777017,0.172305666946185,1,-Inf,1.16352483567405,0.351519672597124,1.69754518542138,-0.0252331433677215,0.79461524975496,1,2.91127560045566,2.26687265576067,0.00263870867929326
52.6566888814219,-0.471344679777249,0.0203080893258711,0.390538990673686,-0.10907484125497,1,-Inf,1.18611100643158,0.431584882482984,1.6986600837475,-0.52258143280682,-0.892446294040821,1,2.92753270987334,2.08567570673587,0.0497731766570182
52.8718311271655,-0.667274302341933,-0.973391617200178,0.393227444939153,-0.274087941255742,1,-Inf,1.20090774460439,0.43383672660852,1.69741417141832,0.542016395720258,-0.844259551287004,-1,2.93812516518023,1.97504747623953,0.116500606891211
52.8836240638686,-1.92837803247,-0.119951263128394,0.395326685985417,-1.53235704045147,1,-Inf,1.20170964147032,0.473716954254499,1.69693514240296,0.509794326247288,-1.26024781243366,-1,2.93869633869103,1.13512746942002,0.309338410138211
52.9340746256945,-1.29713399302352,-0.0694672696804711,0.396613756960376,-0.900809507442641,1,-Inf,1.20512594062168,0.514983601431187,1.69628019033904,0.369617884760804,-1.12496708872552,-1,2.94112772068892,1.55601964349539,0.605579645964631
53.1158576255644,-0.740446733918989,-0.728477693560831,0.396462464883823,-0.343905317978867,1,-Inf,1.21722329313238,0.518906038286429,1.69353661435193,-0.516771863002192,-0.504558193705069,-1,2.94968527678147,1.9258548390646,0.710239504647158
53.1515861950579,-1.44698437180529,-0.514133557958258,0.397237530209317,-1.05022013248206,1,-Inf,1.21956304866396,0.526961273467733,1.69348818668624,-0.30266166336999,-2.25917837486259,-1,2.9513351826921,1.45435470556674,0.815510423396208
53.98534895715,-0.078957505442698,-0.752631114141466,0.469964069687831,0.363935095494336,1,-Inf,1.27625263428465,0.530426272596399,1.69073504749089,-0.225311789412892,-0.505843797653504,-1,2.99093287496561,2.3953441930839,0.786553833260586
54.1476920161838,-0.789566274871323,0.198901604997844,0.471066164020855,-0.31864536558759,1,-Inf,1.28715259499401,0.610415874429921,1.69008029668938,0.193073645913732,-1.1313005593461,-1,2.99851183478177,1.94000832265548,0.751321371400052
54.7158249814755,-0.245550010530994,0.336496471092065,0.547100216025934,0.283160400853374,1,-Inf,1.32818386605025,0.705396087500798,1.69158216317083,-0.271378500585321,-0.770321540119669,1,3.02701592100923,2.34169017473287,0.721236646782898
55.2122368074655,-0.304157880877934,0.0748628324910956,0.594031693905801,0.290719610606356,1,-Inf,1.36630115672906,0.736468872304817,1.69664830299961,-0.463560764976695,-0.238989443384215,1,3.0535521213604,2.34848247579009,0.796979378505992
55.7289385862123,-0.286760043392292,-0.555678338763743,0.599455644474944,0.330634804474191,1,-Inf,1.40456980643814,0.739787669847326,1.69879172078834,0.489488107615734,-0.608957027925914,1,3.08032721684209,2.3777348167676,0.778520914867497
55.9924546974244,-0.579192827143592,-0.871987183282427,0.644099365997031,0.0537002162510438,1,-Inf,1.42351110080285,0.74089226228305,1.6966877317953,0.365161202438151,-0.617000696811355,-1,3.09351677580999,2.19263851247056,0.769712767347663
56.3377101124414,-0.461859501182212,-0.5486273452275,0.645609974597978,0.184399950503802,1,-Inf,1.44785795551972,0.74424114208549,1.6952225648303,-0.781592921059018,-0.775941838928244,-1,3.11040614476256,2.27928275722932,0.623060914218884
56.3692461059164,-1.50119348292202,-0.598235125504301,0.647577130748673,-0.853359256431388,1,-Inf,1.45002308605165,0.747032934507338,1.69420505608193,-0.564572308101533,-0.935532249610877,-1,3.1119006166594,1.58635016907038,0.643466863208734
